pitchfork_id,artist,album,score,link,release_year
4027,Sam Binga,Wasted Days,7.4,https://pitchfork.com/reviews/albums/21084-wasted-days/,2015.0
4028,Max Richter,Sleep,7.0,https://pitchfork.com/reviews/albums/20987-sleep/,2015.0
4029,The Arcs,"Yours, Dreamily",6.8,https://pitchfork.com/reviews/albums/21064-yours-dreamily/,2015.0
4030,Lana Del Rey,Honeymoon,7.5,https://pitchfork.com/reviews/albums/21033-honeymoon/,2015.0
4031,Diät,Positive Energy,7.0,https://pitchfork.com/reviews/albums/20994-positive-energy/,2015.0
4032,The Roadside Graves,Acne/Ears,6.9,https://pitchfork.com/reviews/albums/21046-acneears/,2015.0
4033,Alessia Cara,Four Pink Walls EP,6.6,https://pitchfork.com/reviews/albums/21074-four-pink-walls-ep/,2015.0
4034,Various Artists,Mykki Blanco Presents C-ORE,7.0,https://pitchfork.com/reviews/albums/20960-mykki-blanco-presents-c-ore/,2015.0
4035,Julia Holter,Have You In My Wilderness,8.4,https://pitchfork.com/reviews/albums/20825-have-you-in-my-wilderness/,2015.0
4036,Mary Halvorson,Meltframe,8.0,https://pitchfork.com/reviews/albums/21027-meltframe/,2015.0
4037,Dope Body,Kunk,7.0,https://pitchfork.com/reviews/albums/21024-kunk/,2015.0
4038,Jens-Uwe Beyer,The Emissary,6.8,https://pitchfork.com/reviews/albums/21015-the-emissary/,2015.0
4039,Blackalicious,"Imani, Vol. 1",7.2,https://pitchfork.com/reviews/albums/20890-imani-vol-1/,2015.0
4040,Youth Lagoon,Savage Hills Ballroom,7.2,https://pitchfork.com/reviews/albums/21047-savage-hills-ballroom/,2015.0
4041,"Merzbow, Jim O’Rourke, Akira Sakata, Chikamorachi",Flying Basket,7.1,https://pitchfork.com/reviews/albums/21007-flying-basket/,2015.0
4042,Corrina Repp,The Pattern of Electricity,6.6,https://pitchfork.com/reviews/albums/21008-the-pattern-of-electricity/,2015.0
4043,Willis Earl Beal,Noctunes,5.7,https://pitchfork.com/reviews/albums/21002-noctunes/,2015.0
4044,Venetian Snares,Thank You for Your Consideration,7.4,https://pitchfork.com/reviews/albums/21067-thank-you-for-your-consideration/,2015.0
4045,Travis Scott,Rodeo,6.0,https://pitchfork.com/reviews/albums/21016-rodeo/,2015.0
4046,Air Waves,Parting Glances,6.7,https://pitchfork.com/reviews/albums/21011-parting-glances/,2015.0
4047,Pole,Wald,7.6,https://pitchfork.com/reviews/albums/20880-wald/,2015.0
4048,Metric,Pagans In Vegas,6.0,https://pitchfork.com/reviews/albums/21006-pagans-in-vegas/,2015.0
4049,Public Image Ltd,What the World Needs Now...,6.8,https://pitchfork.com/reviews/albums/21058-what-the-world-needs-now/,2015.0
4050,Ought,Sun Coming Down,8.0,https://pitchfork.com/reviews/albums/20913-sun-coming-down/,2015.0
4051,Joan Shelley,Over and Even,7.8,https://pitchfork.com/reviews/albums/20930-over-and-even/,2015.0
4052,Skylar Spence,Prom King,7.0,https://pitchfork.com/reviews/albums/20977-prom-king/,2015.0
4053,Rose McDowall,Cut With the Cake Knife,7.7,https://pitchfork.com/reviews/albums/20912-cut-with-the-cake-knife/,2015.0
4054,DJ Richard,Grind,8.1,https://pitchfork.com/reviews/albums/20878-grind/,2015.0
4055,Low,Ones and Sixes,7.8,https://pitchfork.com/reviews/albums/20982-ones-and-sixes/,2015.0
4056,FIDLAR,Too,5.8,https://pitchfork.com/reviews/albums/21063-fidlar-too/,2015.0
4057,PWR BTTM,Ugly Cherries,7.5,https://pitchfork.com/reviews/albums/20829-ugly-cherries/,2015.0
4058,Phil Cook,Southland Mission,7.8,https://pitchfork.com/reviews/albums/20964-southland-mission/,2015.0
4059,The Isley Brothers,The Isley Brothers: The RCA Victor and T-Neck Album Masters,8.5,https://pitchfork.com/reviews/albums/20989-the-isley-brothers-the-rca-victor-and-t-neck-album-masters/,2015.0
4060,Rick Ross,Black Dollar,7.1,https://pitchfork.com/reviews/albums/21025-black-dollar/,2015.0
4061,Mueller & Roedelius,Imagori,6.4,https://pitchfork.com/reviews/albums/21005-imagori/,2015.0
4062,Telekinesis,Ad Infinitum,6.4,https://pitchfork.com/reviews/albums/20837-ad-infinitum/,2015.0
4063,Petite Noir,La Vie Est Belle / Life Is Beautiful,7.7,https://pitchfork.com/reviews/albums/21012-petite-noir-la-vie-est-belle-life-is-beautiful/,2015.0
4064,Slayer,Repentless,6.8,https://pitchfork.com/reviews/albums/21001-repentless/,2015.0
4065,Prince,HITNRUN Phase One,4.5,https://pitchfork.com/reviews/albums/21026-hitnrun-phase-one/,2015.0
4066,Cold Beat,Into the Air,7.7,https://pitchfork.com/reviews/albums/20974-into-the-air/,2015.0
4067,Farao,Till It’s All Forgotten,7.1,https://pitchfork.com/reviews/albums/20957-till-its-all-forgotten/,2015.0
4068,Lower,I’m a Lazy Son...But I’m the Only Son EP,6.4,https://pitchfork.com/reviews/albums/21004-im-a-lazy-sonbut-im-the-only-son-ep/,2015.0
4069,Helen,The Original Faces,6.9,https://pitchfork.com/reviews/albums/20962-the-original-faces/,2015.0
4070,Beirut,No No No,6.7,https://pitchfork.com/reviews/albums/21003-no-no-no/,2015.0
4071,Chinx,Welcome to JFK,7.3,https://pitchfork.com/reviews/albums/20924-welcome-to-jfk/,2015.0
4072,Savant,Artificial Dance,7.8,https://pitchfork.com/reviews/albums/20953-artificial-dance/,2015.0
4073,Craig Finn,Faith in the Future,6.3,https://pitchfork.com/reviews/albums/20993-faith-in-the-future/,2015.0
4074,Lou Barlow,Brace the Wave,7.1,https://pitchfork.com/reviews/albums/20946-brace-the-wave/,2015.0
4075,Empress Of,Me,8.2,https://pitchfork.com/reviews/albums/20976-me/,2015.0
4076,Masayoshi Fujita,Apologues,8.2,https://pitchfork.com/reviews/albums/20931-apologues/,2015.0
4077,The Kitchen Cinq,When the Rainbow Disappears: An Anthology 1965-68,7.6,https://pitchfork.com/reviews/albums/20992-when-the-rainbow-disappears-an-anthology-1965-68/,2015.0
4078,Widowspeak,All Yours,6.8,https://pitchfork.com/reviews/albums/20986-all-yours/,2015.0
4079,Unwound,Challenge for a Civilized Society,7.8,https://pitchfork.com/reviews/albums/20891-empire/,1998.0
4080,The Libertines,Anthems for Doomed Youth,7.7,https://pitchfork.com/reviews/albums/20881-anthems-for-doomed-youth/,2015.0
4081,Mike Krol,Turkey,7.4,https://pitchfork.com/reviews/albums/20944-turkey/,2015.0
4082,Verbal Kent,Anesthesia,6.0,https://pitchfork.com/reviews/albums/20932-anesthesia/,2015.0
4083,Marrow,The Gold Standard,6.0,https://pitchfork.com/reviews/albums/20973-the-gold-standard/,2015.0
4084,Panda Bear,Crosswords EP,7.1,https://pitchfork.com/reviews/albums/20991-crosswords-ep/,2015.0
4085,Miley Cyrus,Miley Cyrus and Her Dead Petz,3.0,https://pitchfork.com/reviews/albums/21023-miley-cyrus-and-her-dead-petz/,2015.0
4086,Christian Rich,FW14,7.5,https://pitchfork.com/reviews/albums/20874-christian-rich-fw14/,2015.0
4087,Salad Boys,Metalmania,6.8,https://pitchfork.com/reviews/albums/20877-metalmania/,2015.0
4088,All Dogs,Kicking Every Day,7.6,https://pitchfork.com/reviews/albums/20961-kicking-every-day/,2015.0
4089,Method Man,The Meth Lab,4.0,https://pitchfork.com/reviews/albums/21000-the-meth-lab/,2015.0
4090,Destroyer,Poison Season,7.6,https://pitchfork.com/reviews/albums/20706-poison-season/,2015.0
4091,Halsey,Badlands,4.9,https://pitchfork.com/reviews/albums/20951-badlands/,2015.0
4092,Dead to a Dying World,Litany,8.2,https://pitchfork.com/reviews/albums/20834-litany/,2015.0
4093,Daniel.T.,Tetrachromat EP,7.7,https://pitchfork.com/reviews/albums/20968-tetrachromat-ep/,2015.0
4094,Foals,What Went Down,6.7,https://pitchfork.com/reviews/albums/20971-what-went-down/,2015.0
4095,The Weeknd,Beauty Behind the Madness,7.2,https://pitchfork.com/reviews/albums/20999-beauty-behind-the-madness/,2015.0
4096,Idjut Boys,Versions,7.4,https://pitchfork.com/reviews/albums/20875-versions/,2015.0
4097,Various Artists,Garden City Blues: Detroit’s Jumping Scene 1948-1960,7.6,https://pitchfork.com/reviews/albums/20938-garden-city-blues-detroits-jumping-scene-1948-1960/,2015.0
4098,Fake Palms,Fake Palms,6.9,https://pitchfork.com/reviews/albums/20972-fake-palms/,2015.0
4099,Tamaryn,Cranekiss,7.4,https://pitchfork.com/reviews/albums/20981-tamaryn-cranekiss/,2015.0
4100,Dâm-Funk,Invite the Light,7.6,https://pitchfork.com/reviews/albums/20943-invite-the-light/,2015.0
4101,Myrkur,M,7.9,https://pitchfork.com/reviews/albums/20833-m/,2015.0
4102,"Bitchin Bajas, Natural Information Society",Automaginary,7.9,https://pitchfork.com/reviews/albums/20959-automaginary/,2015.0
4103,Dornik,Dornik,7.1,https://pitchfork.com/reviews/albums/20967-dornik/,2015.0
4104,Frog Eyes,Pickpocket’s Locket,6.8,https://pitchfork.com/reviews/albums/20876-pickpockets-locket/,2015.0
4105,Yo La Tengo,Stuff Like That There,7.1,https://pitchfork.com/reviews/albums/20970-stuff-like-that-there/,2015.0
4106,Gardens & Villa,Music for Dogs,4.7,https://pitchfork.com/reviews/albums/20969-music-for-dogs/,2015.0
4107,Fuck the Facts,Desire Will Rot,8.0,https://pitchfork.com/reviews/albums/20790-desire-will-rot/,2015.0
4108,DRINKS,Hermits on Holiday,7.8,https://pitchfork.com/reviews/albums/20759-hermits-on-holiday/,2015.0
4109,Ghost,Meliora,6.2,https://pitchfork.com/reviews/albums/20899-meliora/,2015.0
4110,Mick Jenkins,Wave[s],7.6,https://pitchfork.com/reviews/albums/20922-mick-jenkins-waves/,2015.0
4111,Glassine,No Stairway,7.2,https://pitchfork.com/reviews/albums/20803-no-stairway/,2015.0
4112,The Foreign Exchange,Tales from the Land of Milk and Honey,7.4,https://pitchfork.com/reviews/albums/20945-tales-from-the-land-of-milk-and-honey/,2015.0
4113,Monk Parker,How the Spark Loves the Tinder,7.7,https://pitchfork.com/reviews/albums/20920-how-the-spark-loves-the-tinder/,2015.0
4114,Reatards,"Grown Up, Fucked Up",7.9,https://pitchfork.com/reviews/albums/20940-grown-up-fucked-up/,1999.0
4115,Deradoorian,The Expanding Flower Planet,8.0,https://pitchfork.com/reviews/albums/20939-the-expanding-flower-planet/,2015.0
4116,Ancient Warfare,The Pale Horse,7.3,https://pitchfork.com/reviews/albums/20988-the-pale-horse/,2015.0
4117,Jackson C. Frank,The Complete Recordings of Jackson C. Frank,8.0,https://pitchfork.com/reviews/albums/20865-the-complete-recordings-of-jackson-c-frank/,2015.0
4118,The Good Life,Everybody’s Coming Down,4.4,https://pitchfork.com/reviews/albums/20897-everybodys-coming-down/,2015.0
4119,2 Chainz,Trap-A-Velli Tre,6.6,https://pitchfork.com/reviews/albums/20926-trap-a-velli-tre/,2015.0
4120,FKA twigs,M3LL155X,8.6,https://pitchfork.com/reviews/albums/20985-m3ll155x/,2015.0
4121,F ingers,Hide Before Dinner,7.7,https://pitchfork.com/reviews/albums/20909-hide-before-dinner/,2015.0
4122,Advance Base,Nephew in the Wild,6.7,https://pitchfork.com/reviews/albums/20889-nephew-in-the-wild/,2015.0
4123,"Berner, The Jacka",Drought Season 3,7.3,https://pitchfork.com/reviews/albums/20844-drought-season-3/,2015.0
4124,Royal Headache,High,8.0,https://pitchfork.com/reviews/albums/20746-high/,2015.0
4125,Beach House,Depression Cherry,8.4,https://pitchfork.com/reviews/albums/20691-depression-cherry/,2015.0
4126,Gonno,Remember the Life Is Beautiful,7.6,https://pitchfork.com/reviews/albums/20873-remember-the-life-is-beautiful/,2015.0
4127,Dave Cloud & The Gospel of Power,Today Is the Day That They Take Me Away,7.5,https://pitchfork.com/reviews/albums/20937-today-is-the-day-that-they-take-me-away/,2015.0
4128,Palehound,Dry Food,8.0,https://pitchfork.com/reviews/albums/20869-dry-food/,2015.0
4129,Tunde Olaniran,Transgressor,7.2,https://pitchfork.com/reviews/albums/20941-transgressor/,2015.0
4130,Carly Rae Jepsen,E•MO•TION,7.4,https://pitchfork.com/reviews/albums/20898-emotion/,2015.0
4131,RetcH,Finesse the World,6.8,https://pitchfork.com/reviews/albums/20887-finesse-the-world/,2015.0
4132,Stern,Bone Turquoise,6.7,https://pitchfork.com/reviews/albums/20917-bone-turquoise/,2015.0
4133,Guilty Simpson,Detroit's Son,6.0,https://pitchfork.com/reviews/albums/20915-detroits-son/,2015.0
4134,The Black Dog,Neither/Neither,6.2,https://pitchfork.com/reviews/albums/20870-neitherneither/,2015.0
4135,"Aphex Twin, AFX",Orphaned Deejay Selek (2006-2008) EP,8.1,https://pitchfork.com/reviews/albums/20872-orphaned-deejay-selek-2006-2008-ep/,2015.0
4136,Zachary Cale,Duskland,7.1,https://pitchfork.com/reviews/albums/20705-duskland/,2015.0
4137,Briana Marela,All Around Us,5.8,https://pitchfork.com/reviews/albums/20923-all-around-us/,2015.0
4138,Mark Lanegan,Houston,7.0,https://pitchfork.com/reviews/albums/20933-houston/,2015.0
4139,Tink,Winter’s Diary 3,7.2,https://pitchfork.com/reviews/albums/20905-winters-diary-3/,2015.0
4140,Chief Keef,Bang 3,7.1,https://pitchfork.com/reviews/albums/20925-bang-3/,2015.0
4141,Azekel,"Raw, Vol. 1",6.2,https://pitchfork.com/reviews/albums/20686-raw-vol-1/,2015.0
4142,Teen Daze,Morning World,7.3,https://pitchfork.com/reviews/albums/20918-morning-world/,2015.0
4143,Aye Nako,The Blackest Eye EP,7.8,https://pitchfork.com/reviews/albums/20927-the-blackest-eye-ep/,2015.0
4144,Elysia Crampton,American Drift,8.1,https://pitchfork.com/reviews/albums/20871-american-drift/,2015.0
4145,Pavement,"The Secret History, Vol. 1",7.0,https://pitchfork.com/reviews/albums/20747-the-secret-history-vol-1/,2015.0
4146,Blondes,Persuasion EP,7.3,https://pitchfork.com/reviews/albums/20936-persuasion-ep/,2015.0
4147,Gangrene,You Disgust Me,6.9,https://pitchfork.com/reviews/albums/20894-you-disgust-me/,2015.0
4148,Lindi Ortega,Faded Gloryville,7.0,https://pitchfork.com/reviews/albums/20908-faded-gloryville/,2015.0
4149,Dej Loaf,AndSeeThatsTheThing EP,7.4,https://pitchfork.com/reviews/albums/20896-andseethatsthething-ep/,2015.0
4150,Dr. Dre,Compton,8.8,https://pitchfork.com/reviews/albums/20935-compton/,2015.0
4151,Jessie Jones,Jessie Jones,6.9,https://pitchfork.com/reviews/albums/20883-jessie-jones/,2015.0
4152,Team Sleep,"Woodstock Sessions, Vol. 4",6.0,https://pitchfork.com/reviews/albums/20907-woodstock-sessions-vol-4/,2015.0
4153,Heathered Pearls,Body Complex,6.9,https://pitchfork.com/reviews/albums/20895-body-complex/,2015.0
4154,Lizzy Mercier Descloux,Press Color,8.2,https://pitchfork.com/reviews/albums/20767-press-color/,1979.0
4155,"Lil B, Chance the Rapper",Free (Based Freestyles Mixtape),7.7,https://pitchfork.com/reviews/albums/20955-free-based-freestyles-mixtape/,2015.0
4156,Chris Crack,Public Domain 4,7.2,https://pitchfork.com/reviews/albums/20919-public-domain-4/,2015.0
4157,Hatchback,Colors of the Sun,7.3,https://pitchfork.com/reviews/albums/20852-colors-of-the-sun/,2015.0
4158,Eleventh Dream Day,Works for Tomorrow,7.4,https://pitchfork.com/reviews/albums/20906-works-for-tomorrow/,2015.0
4159,Laraaji,Lotus Collage,8.0,https://pitchfork.com/reviews/albums/20839-all-in-one-peace/,1978.0
4160,Chelsea Wolfe,Abyss,8.1,https://pitchfork.com/reviews/albums/20866-abyss/,2015.0
4161,Donnacha Costello,Love From Dust,7.6,https://pitchfork.com/reviews/albums/20868-love-from-dust/,2015.0
4162,Joe Plummer,Built In Sun,6.0,https://pitchfork.com/reviews/albums/20886-built-in-sun/,2015.0
4163,Night Beds,Ivywild,3.2,https://pitchfork.com/reviews/albums/20867-night-beds-ivywild/,2015.0
4164,Krallice,Ygg Huur,8.2,https://pitchfork.com/reviews/albums/20904-ygg-huur/,2015.0
4165,"Robyn, La Bagatelle Magique",Love Is Free,7.2,https://pitchfork.com/reviews/albums/20902-love-is-free/,2015.0
4166,Michael Stasis,RIP III,7.3,https://pitchfork.com/reviews/albums/20853-rip-iii/,2015.0
4167,Slim Twig,Thank You for Stickin' With Twig,5.4,https://pitchfork.com/reviews/albums/20740-thank-you-for-stickin-with-twig/,2015.0
4168,DJ Mustard,10 Summers: The Mixtape Vol. 1,6.3,https://pitchfork.com/reviews/albums/20884-10-summers-the-mixtape-vol-1/,2015.0
4169,Jill Scott,Woman,7.1,https://pitchfork.com/reviews/albums/20819-woman/,2015.0
4170,Warren G,Regulate...G Funk Era Part II EP,7.4,https://pitchfork.com/reviews/albums/20901-warren-g-regulateg-funk-era-part-ii-ep/,2015.0
4171,Deiphago,Into the Eye of Satan,7.3,https://pitchfork.com/reviews/albums/20788-into-the-eye-of-satan/,2015.0
4172,Trae tha Truth,Tha Truth,6.7,https://pitchfork.com/reviews/albums/20882-tha-truth/,2015.0
4173,Grave Babies,Holographic Violence,6.4,https://pitchfork.com/reviews/albums/20863-holographic-violence/,2015.0
4174,La Luz,Weirdo Shrine,7.1,https://pitchfork.com/reviews/albums/20781-weirdo-shrine/,2015.0
4175,Mac DeMarco,Another One,7.3,https://pitchfork.com/reviews/albums/20862-another-one/,2015.0
4176,Mike Cooper,Fratello Mare,6.9,https://pitchfork.com/reviews/albums/20793-fratello-mare/,2015.0
4177,Ultimate Painting,Green Lanes,7.4,https://pitchfork.com/reviews/albums/20842-green-lanes/,2015.0
4178,Pearl Charles,Pearl Charles EP,6.8,https://pitchfork.com/reviews/albums/20864-pearl-charles-ep/,2015.0
4179,Omar Souleyman,Bahdeni Nami,6.2,https://pitchfork.com/reviews/albums/20830-bahdeni-nami/,2015.0
4180,HEALTH,Death Magic,7.8,https://pitchfork.com/reviews/albums/20861-death-magic/,2015.0
4181,Bert Jansch,Live at the 12 Bar,7.7,https://pitchfork.com/reviews/albums/20716-live-at-the-12-bar/,1996.0
4182,Deaf Wish,Pain,7.6,https://pitchfork.com/reviews/albums/20804-pain/,2015.0
4183,Various Artists,"Rastafari: The Dreads Enter Babylon, 1955-83",7.5,https://pitchfork.com/reviews/albums/20777-rastafari-the-dreads-enter-babylon-1955-83/,2015.0
4184,The Coneheads,"L​.​P​.​1. aka ""14 Year Old High School PC​-​Fascist Hype Lords...",7.7,https://pitchfork.com/reviews/albums/20701-lp1-aka-14-year-old-high-school-pc-fascist-hype-lords/,2015.0
4185,Migos,Yung Rich Nation,7.0,https://pitchfork.com/reviews/albums/20843-yung-rich-nation/,2015.0
4186,Florian Kupfer,Explora EP,6.5,https://pitchfork.com/reviews/albums/20860-explora-ep/,2015.0
4187,Mark Barrott,Sketches From An Island 3,6.9,https://pitchfork.com/reviews/albums/20849-sketches-from-an-island-3-bush-society/,2015.0
4188,Jessy Lanza,You Never Show Your Love EP,6.2,https://pitchfork.com/reviews/albums/20848-you-never-show-your-love-ep/,2015.0
4189,Gunplay,Living Legend,6.5,https://pitchfork.com/reviews/albums/20807-living-legend/,2015.0
4190,Teenage Time Killers,"Greatest Hits, Vol. 1",4.0,https://pitchfork.com/reviews/albums/20835-greatest-hits-vol-1/,2015.0
4191,Sweet Cobra,Earth,6.7,https://pitchfork.com/reviews/albums/20836-earth/,2015.0
4192,R. Andrew Lee,as if to each other...,7.4,https://pitchfork.com/reviews/albums/20814-as-if-to-each-other/,2015.0
4193,Alessandro Cortini,Risveglio,7.2,https://pitchfork.com/reviews/albums/20802-risveglio/,2015.0
4194,William Basinski,Cascade / The Deluge,7.4,https://pitchfork.com/reviews/albums/20900-cascade-the-deluge/,2015.0
4195,Albert Hammond Jr.,Momentary Masters,7.3,https://pitchfork.com/reviews/albums/20847-momentary-masters/,2015.0
4196,Ricked Wicky,King Heavy Metal,6.5,https://pitchfork.com/reviews/albums/20820-king-heavy-metal/,2015.0
4197,Adult Mom,Momentary Lapse of Happily,6.8,https://pitchfork.com/reviews/albums/20850-momentary-lapse-of-happily/,2015.0
4198,Lianne La Havas,Blood,7.7,https://pitchfork.com/reviews/albums/20855-lianne-la-havas-blood/,2015.0
4199,Julio Bashmore,Knockin' Boots,8.0,https://pitchfork.com/reviews/albums/20797-knockin-boots/,2015.0
4200,Led Zeppelin,Presence,7.6,https://pitchfork.com/reviews/albums/20668-presence-in-through-the-out-door-coda/,1976.0
4201,DJ Roc,Practice What U Preach,7.5,https://pitchfork.com/reviews/albums/20832-practice-what-u-preach/,2015.0
4202,ILLFIGHTYOU,CASHINTHEBATHROOM EP,7.1,https://pitchfork.com/reviews/albums/20827-cashinthebathroom-ep/,2015.0
4203,Lamb of God,VII: Sturm und Drang,7.8,https://pitchfork.com/reviews/albums/20714-vii-sturm-und-drang/,2015.0
4204,Public Enemy,Man Plans God Laughs,6.2,https://pitchfork.com/reviews/albums/20846-man-plans-god-laughs/,2015.0
4205,Titus Andronicus,The Most Lamentable Tragedy,8.1,https://pitchfork.com/reviews/albums/20702-the-most-lamentable-tragedy/,2015.0
4206,Watkins Family Hour,Watkins Family Hour,7.4,https://pitchfork.com/reviews/albums/20821-watkins-family-hour/,2015.0
