pitchfork_id,link,artist,album,release_year,score,Unnamed: 6
8737,/reviews/albums/18739-ejecta-dominae/,Ejecta,Dominae,2013,7,
8738,/reviews/albums/18799-rhys-chatham-harmonie-du-soir/,Rhys Chatham,Harmonie du Soir,2013,7.5,
8739,/reviews/albums/18787-bright-eyes-a-christmas-album/,Bright Eyes,A Christmas Album,2013,7,
8740,/reviews/albums/18545-vaura-the-missing/,Vaura,The Missing,2013,7.5,
8741,/reviews/albums/18786-heatsick-re-engineering/,Heatsick,Re-Engineering,2013,6.8,
8742,/reviews/albums/18814-arc-of-fire-ep/,Kallisti,Arc of Fire EP,2013,6.7,
8743,/reviews/albums/18791-francis-and-the-lights-like-a-dream-ep/,Francis and the Lights,Like a Dream EP,2013,7,
8744,/reviews/albums/18788-beedeegee-sumone/,bEEdEEgEE,SUM/ONE,2013,6.8,
8745,/reviews/albums/18654-capsule-caps-lock/,Capsule,CAPS LOCK,2013,6.1,
8746,/reviews/albums/18659-mike-donovan-wot/,Mike Donovan,Wot,2013,6.4,
8747,/reviews/albums/18797-emily-jane-white-bloodlines/,Emily Jane White,Blood/Lines,2013,6.6,
8748,/reviews/albums/18798-flume-chet-faker-lockjaw-ep/,Flume||Chet Faker,Lockjaw EP,2013,7,
8749,/reviews/albums/18763-black-flag-what-the/,Black Flag,What The...,2013,4.9,
8750,/reviews/albums/18618-perera-elsewhere-everlast/,Perera Elsewhere,Everlast,2013,7.8,
8751,/reviews/albums/18795-guido-moods-of-future-joy/,Guido,Moods of Future Joy,2013,6.3,
8752,/reviews/albums/18796-kevin-morby-harlem-river/,Kevin Morby,Harlem River,2013,7,
8753,/reviews/albums/18767-phill-niblock-nothin-to-look-at-just-a-record/,Phill Niblock,Touch Five,2013,7.4,
8754,/reviews/albums/18760-nick-cave-the-bad-seeds-live-from-kcrw/,Nick Cave & the Bad Seeds,Live from KCRW,2013,7.8,
8755,/reviews/albums/18759-creep-echoes/,CREEP,Echoes,2013,6,
8756,/reviews/albums/18758-beachwood-sparks-desert-skies/,Beachwood Sparks,Desert Skies,2013,5,
8757,/reviews/albums/18785-shearwater-fellow-travelers/,Shearwater,Fellow Travelers,2013,5.8,
8758,/reviews/albums/18784-raum-event-of-your-leaving/,Raum,Event of Your Leaving,2013,7.9,
8759,/reviews/albums/18783-thee-oh-sees-singles-collection-volume-three/,Thee Oh Sees,Singles Collection Volume 3,2013,7.8,
8760,/reviews/albums/18738-hellfyre-club-dorner-vs-tookie/,Hellfyre Club,Dorner vs. Tookie,2013,7.5,
8761,/reviews/albums/18775-teengirl-fantasy-nun-ep/,Teengirl Fantasy,Nun EP,2013,6.7,
8762,/reviews/albums/18729-gap-dream-shine-your-light/,Gap Dream,Shine Your Light,2013,6.7,
8763,/reviews/albums/18695-mick-turner-dont-tell-the-driver/,Mick Turner,Don't Tell the Driver,2013,7.8,
8764,/reviews/albums/18761-milosh-jetlag/,Milosh,Jetlag,2013,6,
8765,/reviews/albums/18721-jensen-sportag-stealth-of-days/,Jensen Sportag,Stealth of Days,2013,6.7,
8766,/reviews/albums/18768-egyptrixx-ab-til-infinity/,Egyptrixx,A/B til Infinity,2013,7.8,
8767,/reviews/albums/18750-sebastien-grainger-yours-to-discover/,Sebastien Grainger,Yours to Discover,2013,3.9,
8768,/reviews/albums/18658-purple-snow-forecasting-the-minneapolis-sound/,null -index error,Purple Snow: Forecasting the Minneapolis Sound,2013,8.4,
8769,/reviews/albums/18769-destroyer-five-spanish-songs/,Destroyer,Five Spanish Songs,2013,7.9,
8770,/reviews/albums/18777-jhene-aiko-sail-out-ep/,Jhené Aiko,Sail Out EP,2013,6.1,
8771,/reviews/albums/18694-title-fight-spring-songs-ep/,Title Fight,Spring Songs EP,2013,7.2,
8772,/reviews/albums/18728-okkyung-lee-c-spencer-yeh-lasse-marhaug-wake-up-awesome/,Okkyung Lee||C. Spencer Yeh||Lasse Marhaug,Wake Up Awesome,2013,7.2,
8773,/reviews/albums/18755-tindersticks-across-six-leap-years/,Tindersticks,Across Six Leap Years,2013,7.4,
8774,/reviews/albums/18703-the-rise-fall-of-paramount-records-volume-one-1917-1932/,null -index error,"The Rise & Fall of Paramount Records, Volume One (1917-1932)",2013,9.2,
8775,/reviews/albums/18774-willie-burns-land-vs-air/,Willie Burns,Land vs Air,2013,7.4,
8776,/reviews/albums/18745-ricardo-donoso-as-iron-sharpens-iron-one-verse-sharpens-anther/,Ricardo Donoso,"As Iron Sharpens Iron, One Verse Sharpens Another",2013,7.2,
8777,/reviews/albums/18743-logos-cold-mission/,Logos,Cold Mission,2013,8.1,
8778,/reviews/albums/18675-russian-circles-memorial/,Russian Circles,Memorial,2013,7.8,
8779,/reviews/albums/18699-the-killers-direct-hits/,The Killers,Direct Hits,2013,6.4,
8780,/reviews/albums/18680-vatican-shadow-remember-your-black-day/,Vatican Shadow,Remember Your Black Day,2013,6.3,
8781,/reviews/albums/18740-fins-fins/,Fins,Fins,2013,7.5,
8782,/reviews/albums/18601-anna-calvi-one-breath/,Anna Calvi,One Breath,2013,6.6,
8783,/reviews/albums/18725-excepter-christisland/,Excepter,Christisland,2013,6.9,
8784,/reviews/albums/18756-soundgarden-screaming-life-fopp/,Soundgarden,Screaming Life/Fopp,2013,6.7,
8785,/reviews/albums/18617-skeletonwitch-serpents-unleashed/,Skeletonwitch,Serpents Unleashed,2013,7.5,
8786,/reviews/albums/18690-minor-alps-get-there/,Minor Alps,Get There,2013,4.9,
8787,/reviews/albums/18686-the-stranger-watching-dead-empires-in-decay/,The Stranger,Watching Dead Empires in Decay,2013,7.6,
8788,/reviews/albums/18753-andrew-bird-i-want-to-see-pulaski-at-night/,Andrew Bird,I Want to See Pulaski at Night,2013,6.5,
8789,/reviews/albums/18779-death-grips-government-plates/,Death Grips,Government Plates,2013,8.4,
8790,/reviews/albums/18683-future-of-the-left-how-to-stop-your-brain-in-an-accident/,Future of the Left,How to Stop Your Brain in an Accident,2013,7.4,
8791,/reviews/albums/18734-fis-preparations-ep/,Fis,Preparations EP,2013,7.7,
8792,/reviews/albums/18700-magik-markers-surrender-to-the-fantasy/,Magik Markers,Surrender to the Fantasy,2013,7.9,
8793,/reviews/albums/18778-saint-heron/,null -index error,Saint Heron,2013,8.1,
8794,/reviews/albums/18754-kurt-vile-sore-eros-kurt-vile-and-the-violators-jamaica-plain-ep-its-a-big-world-out-there-and-i-am-scared/,Kurt Vile||Sore Eros||The Violators,Jamaica Plain EP,2013,5.4,
8795,/reviews/albums/18687-whores-clean/,Whores,Clean,2013,6.4,
8796,/reviews/albums/18716-cate-le-bon-mug-museum/,Cate Le Bon,Mug Museum,2013,7.3,
8797,/reviews/albums/18720-wooden-shjips-back-to-land/,Wooden Shjips,Back to Land,2013,6.5,
8798,/reviews/albums/18660-throwing-muses-purgatoryparadise/,Throwing Muses,Purgatory/Paradise,2013,8,
8799,/reviews/albums/18749-john-talabot-dj-kicks/,John Talabot,DJ-Kicks,2013,7.9,
8800,/reviews/albums/18652-boogarins-as-plantas-que-curam/,Boogarins,As Plantas Que Curam,2013,7.1,
8801,/reviews/albums/18723-brad-laner-nearest-suns/,Brad Laner,Nearest Suns,2013,6.3,
8802,/reviews/albums/18655-i-am-the-center-private-issue-new-age-music-in-america-1950-1990/,null -index error,I Am The Center: Private Issue New Age Music In America 1950-1990,2013,8.3,
8803,/reviews/albums/18771-yamantaka-sonic-titan-uzu/,Yamantaka // Sonic Titan,UZU,2013,7.8,
8804,/reviews/albums/18752-the-beatles-on-air-live-at-the-bbc-vol-2/,The Beatles,On Air - Live at the BBC Vol. 2,2013,7.2,
8805,/reviews/albums/18726-skin-town-the-room/,Skin Town,The Room,2013,7.4,
8806,/reviews/albums/18772-gatekeeper-young-chronos-ep/,Gatekeeper,Young Chronos EP,2013,6.4,
8807,/reviews/albums/18718-polica-shulamith/,Poliça,Shulamith,2013,7.5,
8808,/reviews/albums/18751-songs-for-slim-rockin-here-tonight/,null -index error,Songs for Slim: Rockin' Here Tonight,2013,7,
8809,/reviews/albums/18736-blood-orange-cupid-deluxe/,Blood Orange,Cupid Deluxe,2013,8.5,
8810,/reviews/albums/18715-jonwayne-rap-album-one/,Jonwayne,Rap Album One,2013,6,
8811,/reviews/albums/18707-no-joy-pastel-and-pass-out-ep/,No Joy,Pastel and Pass Out EP,2013,7.6,
8812,/reviews/albums/18713-tennis-small-sound-ep/,Tennis,Small Sound EP,2013,7,
8813,/reviews/albums/18764-moonface-julia-with-blue-jeans-on/,Moonface,Julia with Blue Jeans On,2013,7.7,
8814,/reviews/albums/18704-songs-ohia-the-magnolia-electric-co/,Songs: Ohia,Magnolia Electric Co.,2013,9,
8815,/reviews/albums/18731-musiccargo-harmonie/,Musiccargo,Harmonie,2013,7.2,
8816,/reviews/albums/18748-connan-mockasin-caramel/,Connan Mockasin,Caramel,2013,6.7,
8817,/reviews/albums/18717-luke-temple-good-mood-fool/,Luke Temple,Good Mood Fool,2013,6.5,
8818,/reviews/albums/18719-mount-eerie-pre-human-ideas/,Mount Eerie,Pre-Human Ideas,2013,7.2,
8819,/reviews/albums/18693-grizzly-bear-shields-b-sides/,Grizzly Bear,Shields: B-Sides,2013,7.4,
8820,/reviews/albums/18692-luscious-jackson-magic-hour/,Luscious Jackson,Magic Hour,2013,5.6,
8821,/reviews/albums/18732-william-onyeabor-who-is-william-onyeabor/,William Onyeabor,Who Is William Onyeabor,2013,8.6,
8822,/reviews/albums/18702-bryce-dessner-aheym-by-kronos-quartet/,Kronos Quartet||Bryce Dessner,Aheym,2013,7.9,
8823,/reviews/albums/18747-gesaffelstein-aleph/,Gesaffelstein,Aleph,2013,7.8,
8824,/reviews/albums/18712-swans-not-herenot-now/,Swans,Not Here/Not Now,2013,8.2,
8825,/reviews/albums/18697-latyrx-the-second-album/,Latyrx,The Second Album,2013,4.8,
8826,/reviews/albums/18710-nguzunguzu-skycell/,Nguzunguzu,Skycell,2013,7,
8827,/reviews/albums/18706-matana-roberts-coin-coin-chapter-two-mississippi-moonchile/,Matana Roberts,COIN COIN Chapter Two: Mississippi Moonchile,2013,8.1,
8828,/reviews/albums/18714-sebastian-tellier-confection/,Sébastien Tellier,Confection,2013,6.3,
8829,/reviews/albums/18727-action-bronson-blue-chips-2/,Action Bronson||Party Supplies,Blue Chips 2,2013,8,
8830,/reviews/albums/18741-wooden-wand-the-world-war-iv-wooden-wand-the-world-war-iv/,Wooden Wand & The World War IV,Wooden Wand & The World War IV,2013,7.2,
8831,/reviews/albums/18647-boldy-james-the-alchemist-my-1st-chemistry-set/,Boldy James||The Alchemist,My 1st Chemistry Set,2013,7.4,
8832,/reviews/albums/18711-yvette-process/,Yvette,Process,2013,8.1,
8833,/reviews/albums/18656-death-cab-for-cutie-transatlanticism/,Death Cab for Cutie,Transatlanticism,2013,8.4,
8834,/reviews/albums/18733-eminem-the-marshall-mathers-lp-2/,Eminem,The Marshall Mathers LP 2,2013,4.7,
8835,/reviews/albums/18657-sapphire-slows-allegoria/,Sapphire Slows,Allegoria,2013,7,
8836,/reviews/albums/18688-widowspeak-the-swamps/,Widowspeak,The Swamps EP,2013,7.4,
8837,/reviews/albums/18709-james-ferraro-nyc-hell-300-am/,James Ferraro,"NYC, Hell 3:00 AM",2013,6.6,
8838,/reviews/albums/18708-mellowhigh-mellowhigh/,MellowHigh,MellowHigh,2013,6.8,
8839,/reviews/albums/18701-mia-matangi/,M.I.A.,Matangi,2013,6.5,
8840,/reviews/albums/18696-midlake-antiphon/,Midlake,Antiphon,2013,6,
8841,/reviews/albums/18653-doley-bernays-just-in-case/,Doley Bernays,Just In Case,2013,7,
8842,/reviews/albums/18589-swearin-surfing-strange/,Swearin’,Surfing Strange,2013,7.6,
8843,/reviews/albums/18603-the-beta-band-the-regal-years-1997-2004/,The Beta Band,The Regal Years: 1997-2004,2013,8.4,
8844,/reviews/albums/18689-cut-copy-free-your-mind/,Cut Copy,Free Your Mind,2013,6.4,
8845,/reviews/albums/18724-miracle-mercury/,Miracle,Mercury,2013,6.7,
8846,/reviews/albums/18685-yancey-boys-sunset-blvd/,Yancey Boys,Sunset Blvd.,2013,7.3,
8847,/reviews/albums/18684-circuit-des-yeux-overdue/,Circuit Des Yeux,Overdue,2013,7.2,
8848,/reviews/albums/18673-active-child-rapor-ep/,Active Child,Rapor EP,2013,5.6,
8849,/reviews/albums/18679-the-range-nonfiction/,The Range,Nonfiction,2013,8.2,
8850,/reviews/albums/18644-oozing-wound-retrash/,Oozing Wound,Retrash,2013,7.4,
8851,/reviews/albums/18616-black-devil-disco-club-black-moon-white-sun/,Black Devil Disco Club,Black Moon White Sun,2013,4.6,
8852,/reviews/albums/18651-matt-kivel-double-exposure/,Matt Kivel,Double Exposure,2013,8,
8853,/reviews/albums/18678-laurel-halo-chance-of-rain/,Laurel Halo,Chance of Rain,2013,7.4,
8854,/reviews/albums/18677-the-flaming-lips-peace-sword-ep/,The Flaming Lips,Peace Sword EP,2013,7.3,
8855,/reviews/albums/18613-gnaw-horrible-chamber/,Gnaw,Horrible Chamber,2013,7.4,
8856,/reviews/albums/18625-upset-shes-gone/,Upset,She's Gone,2013,7.2,
8857,/reviews/albums/18639-son-lux-lanterns/,Son Lux,Lanterns,2013,6.6,
8858,/reviews/albums/18676-los-campesinos-no-blues/,Los Campesinos!,No Blues,2013,8,
8859,/reviews/albums/18681-sky-ferreira-night-time-my-time/,Sky Ferreira,"Night Time, My Time",2013,8.1,
8860,/reviews/albums/18543-atlantean-kodex-the-white-goddess-a-grammar-of-poetic-myth/,Atlantean Kodex,The White Goddess (A Grammar Of Poetic Myth),2013,8,
8861,/reviews/albums/18682-paavoharju-joko-sina-tulet-tanne-alas-tai-mina-nousen-sinne/,Paavoharju,Joko sinä tulet tänne alas tai minä nousen sinne,2013,7.1,
8862,/reviews/albums/18619-audacity-butter-knife/,Audacity,Butter Knife,2013,6,
8863,/reviews/albums/18672-autechre-l-event-ep/,Autechre,L-event EP,2013,6.4,
8864,/reviews/albums/18667-arcade-fire-reflektor/,Arcade Fire,Reflektor,2013,9.2,
8865,/reviews/albums/18549-castevet-obsian/,Castevet,Obsian,2013,8.1,
8866,/reviews/albums/18626-dosh-milk-money/,Dosh,Milk Money,2013,6.6,
8867,/reviews/albums/18356-unwound-kid-is-gone/,Unwound,Kid Is Gone,2013,8,
8868,/reviews/albums/18665-omar-souleyman-wenu-wenu/,Omar Souleyman,Wenu Wenu,2013,7.2,
8869,/reviews/albums/18669-mutual-benefit-loves-crushing-diamond/,Mutual Benefit,Love's Crushing Diamond,2013,8.4,
8870,/reviews/albums/18629-doomriders-grand-blood/,Doomriders,Grand Blood,2013,5.8,
8871,/reviews/albums/18610-boardwalk-boardwalk/,Boardwalk,Boardwalk,2013,4.8,
8872,/reviews/albums/18621-special-request-soul-music/,Special Request,Soul Music,2013,8.1,
8873,/reviews/albums/18674-kwes-ilp/,Kwes,ilp.,2013,6.3,
8874,/reviews/albums/18670-ryan-hemsworth-guilt-trips/,Ryan Hemsworth,Guilt Trips,2013,7.4,
8875,/reviews/albums/18396-red-fang-whales-and-leeches/,Red Fang,Whales and Leeches,2013,5,
8876,/reviews/albums/18638-daniel-avery-drone-logic/,Daniel Avery,Drone Logic,2013,7.2,
8877,/reviews/albums/18668-happy-jawbone-family-band-happy-jawbone-family-band/,Happy Jawbone Family Band,Happy Jawbone Family Band,2013,7.4,
8878,/reviews/albums/18671-matthew-e-white-outer-face-ep/,Matthew E. White,Outer Face EP,2013,7.7,
8879,/reviews/albums/18666-juana-molina-wed-21/,Juana Molina,Wed 21,2013,7.3,
8880,/reviews/albums/18558-earthless-from-the-ages/,Earthless,From the Ages,2013,7.2,
8881,/reviews/albums/18622-livity-sound-livity-sound/,Livity Sound,Livity Sound,2013,8.1,
8882,/reviews/albums/18635-ducktails-wish-hotel-ep/,Ducktails,Wish Hotel EP,2013,7,
8883,/reviews/albums/18615-black-milk-no-poison-no-paradise/,Black Milk,"No Poison, No Paradise",2013,7.3,
8884,/reviews/albums/18627-dj-rashad-double-cup/,DJ Rashad,Double Cup,2013,8.6,
8885,/reviews/albums/18395-subrosa-more-constant-than-the-gods/,SubRosa,More Constant Than the Gods,2013,8.3,
8886,/reviews/albums/18663-cfcf-outside/,CFCF,Outside,2013,6.7,
8887,/reviews/albums/18624-dead-gaze-brain-holiday/,Dead Gaze,Brain Holiday,2013,7.1,
8888,/reviews/albums/18643-motorhead-aftershock/,Motörhead,Aftershock,2013,7.6,
8889,/reviews/albums/18623-best-coast-fade-away/,Best Coast,Fade Away,2013,7.4,
8890,/reviews/albums/18628-deco-timescales/,Deco,Timescales,2013,7.3,
8891,/reviews/albums/18522-schneider-tm-guitar-sounds/,Schneider TM,Guitar Sounds,2013,6.4,
8892,/reviews/albums/18662-pelican-forever-becoming/,Pelican,Forever Becoming,2013,7.2,
8893,/reviews/albums/18612-cass-mccombs-big-wheel-and-others/,Cass McCombs,Big Wheel and Others,2013,7.9,
8894,/reviews/albums/18661-kelela-cut-4-me/,Kelela,Cut 4 Me,2013,8.3,
8895,/reviews/albums/18631-cave-threace/,Cave,Threace,2013,7.3,
8896,/reviews/albums/18642-school-of-night-school-of-night-ep/,School of Night,School of Night EP,2013,5.5,
8897,/reviews/albums/18641-courtney-barrett-the-double-lp-a-sea-of-split-peas/,Courtney Barnett,The Double EP: A Sea of Split Peas,2013,7.8,
8898,/reviews/albums/18650-bonnie-prince-billy-bonnie-prince-billy/,Bonnie “Prince” Billy,"Bonnie ""Prince"" Billy",2013,7.8,
8899,/reviews/albums/18649-four-tet-beautiful-rewind/,Four Tet,Beautiful Rewind,2013,7.4,
8900,/reviews/albums/18604-leverage-models-leverage-models/,Leverage Models,Leverage Models,2013,8.2,
8901,/reviews/albums/18469-summer-camp-summer-camp/,Summer Camp,Summer Camp,2013,4.8,
8902,/reviews/albums/18646-crystal-antlers-nothing-is-real/,Crystal Antlers,Nothing Is Real,2013,7.1,
8903,/reviews/albums/18634-paul-mccartney-new/,Paul McCartney,New,2013,7.8,
8904,/reviews/albums/18637-the-dismemberment-plan-uncanney-valley/,The Dismemberment Plan,Uncanney Valley,2013,4.5,
8905,/reviews/albums/18630-the-body-christs-redeemers/,The Body,"Christs, Redeemers",2013,7,
8906,/reviews/albums/18632-frog-eyes-careys-cold-spring/,Frog Eyes,Carey's Cold Spring,2013,6.9,
8907,/reviews/albums/18633-hoax-hoax/,Hoax,Hoax,2013,8.1,
8908,/reviews/albums/18645-pearl-jam-lightning-bolt/,Pearl Jam,Lightning Bolt,2013,5,
8909,/reviews/albums/18559-tim-hecker-virgins/,Tim Hecker,Virgins,2013,8.3,
8910,/reviews/albums/18541-bill-orcutt-a-history-of-every-one/,Bill Orcutt,A History of Every One,2013,7.8,
8911,/reviews/albums/18611-red-hot-fela/,null -index error,Red Hot + Fela,2013,6.1,
8912,/reviews/albums/18609-the-men-campfire-songs-ep/,The Men,Campfire Songs EP,2013,6.5,
8913,/reviews/albums/18636-dean-wareham-emancipated-hearts-ep/,Dean Wareham,Emancipated Hearts EP,2013,7.8,
8914,/reviews/albums/18608-cults-static/,Cults,Static,2013,6.8,
8915,/reviews/albums/18518-in-solitude-sister/,In Solitude,Sister,2013,7.1,
8916,/reviews/albums/18605-the-dirtbombs-ooey-gooey-chewy-ka-blooey/,The Dirtbombs,Ooey Gooey Chewy Ka-Blooey,2013,5.7,
8917,/reviews/albums/18479-afrobeat-airways-2-return-flight-to-ghana-1974-1983/,null -index error,Afrobeat Airways 2: Return Flight to Ghana 1974-1983,2013,8.3,
8918,/reviews/albums/18606-of-montreal-lousy-with-sylvanbriar/,Of Montreal,lousy with sylvianbriar,2013,7.4,
8919,/reviews/albums/18607-diplo-revolution-ep/,Diplo,Revolution EP,2013,5.7,
8920,/reviews/albums/18568-into-it-over-it-intersections/,Into It. Over It.,Intersections,2013,7.1,
8921,/reviews/albums/18580-elf-power-sunlight-on-the-moon/,Elf Power,Sunlight on the Moon,2013,5.5,
8922,/reviews/albums/18579-sons-of-the-morning-speak-soon-volume-one/,Sons of the Morning,Speak Soon Volume One,2013,6.4,
8923,/reviews/albums/18599-lee-ranaldo-and-the-dust-last-night-on-earth/,Lee Ranaldo and the Dust,Last Night on Earth,2013,5.5,
8924,/reviews/albums/18602-glasser-interiors/,Glasser,Interiors,2013,7.8,
8925,/reviews/albums/18532-hunters-hunters/,Hunters,Hunters,2013,4.9,
8926,/reviews/albums/18581-tape-deck-mountain-sway/,Tape Deck Mountain,Sway,2013,6,
8927,/reviews/albums/18600-albert-hammond-jr-ahj-ep/,Albert Hammond Jr.,AHJ EP,2013,6.8,
8928,/reviews/albums/18506-le1f-tree-house/,Le1f,Tree House,2013,7.7,
8929,/reviews/albums/18277-pusha-t-my-name-is-my-name/,Pusha-T,My Name Is My Name,2013,8,
8930,/reviews/albums/18535-yuppies-yuppies/,Yuppies,Yuppies,2013,7.4,
8931,/reviews/albums/18540-steve-hauschildt-sh/,Steve Hauschildt,S/H,2013,7.5,
8932,/reviews/albums/18575-brendan-canning-you-gots-2-chill/,Brendan Canning,You Gots 2 Chill,2013,6.7,
8933,/reviews/albums/18542-alex-chilton-electricity-by-candlelight/,Alex Chilton,Electricity by Candlelight,2013,8.1,
8934,/reviews/albums/18594-sleigh-bells-bitter-rivals/,Sleigh Bells,Bitter Rivals,2013,5.9,
8935,/reviews/albums/18524-roy-harper-man-and-myth/,Roy Harper,Man and Myth,2013,7,
8936,/reviews/albums/18530-trentemller-lost/,Trentemøller,Lost,2013,6.4,
8937,/reviews/albums/18596-rjd2-more-is-than-isnt/,RJD2,More Is Than Isn't,2013,7.7,
8938,/reviews/albums/18576-polvo-siberia/,Polvo,Siberia,2013,8.3,
8939,/reviews/albums/18586-darkside-psychic/,Darkside,Psychic,2013,9,
8940,/reviews/albums/18554-forest-fire-screens/,Forest Fire,Screens,2013,7.3,
8941,/reviews/albums/18573-quasi-mole-city/,Quasi,Mole City,2013,6,
8942,/reviews/albums/18585-the-blow-the-blow/,The Blow,The Blow,2013,7.2,
8943,/reviews/albums/18598-touche-amore-is-survived-by/,Touché Amoré,Is Survived By,2013,8,
8944,/reviews/albums/18537-oneohtrix-point-never-r-plus-seven/,Oneohtrix Point Never,R Plus Seven,2013,8.4,
8945,/reviews/albums/18521-kelley-stoltz-double-exposure/,Kelley Stoltz,Double Exposure,2013,6.8,
8946,/reviews/albums/18572-blitzen-trapper-vii/,Blitzen Trapper,VII,2013,6.7,
8947,/reviews/albums/18614-lorde-pure-heroine/,Lorde,Pure Heroine,2013,7.3,
8948,/reviews/albums/18563-parquet-courts-tally-all-the-things-that-you-broke-ep/,Parkay Quarts,Tally All the Things That You Broke EP,2013,7.5,
